N,overhead,structure,method_id,method,trials,actual_N_mu,matrix_rows_mu,cols_mu,cols_var,cols_sd,c50,c95,c99,rows_mu,rows_var,rows_sd,r50,r95,r99,row_refs_mu,row_xors_mu,matrix_refs_mu,matrix_xors_mu,solve_sparse_xors_mu,solve_dense_xors_est_mu,solve_total_xors_est_mu,combined_xors_mu,build_us,greedy_us,total_us,throughput_per_s
32000,0,lt_c320_d3_003,75,ks_boundary_min,400,32000.0975,32000.0975,185.4375,1167.12109375,34.163154036915266,181,244,277,185.4375,1167.12109375,34.163154036915266,181,244,277,6.2608500000000005,5.2608500000000005,200347.8075,168347.71,168034.565,35554.1875,203588.7525,371936.4625,109624.7,390270.925,501079.85,1.9956899085046027
32000,0,lt_c320_d3_003,76,ks_boundary_max,400,32000.0975,32000.0975,185.4375,1167.12109375,34.163154036915266,181,244,277,185.4375,1167.12109375,34.163154036915266,181,244,277,6.2608500000000005,5.2608500000000005,200347.8075,168347.71,167455.7325,35554.1875,203009.92,371357.63,86311.3,291340.375,378376.75,2.6428685166305805
32000,0,lt_c320_d3_003,78,ks_lowref,400,32000.0975,32000.0975,185.4375,1167.12109375,34.163154036915266,181,244,277,185.4375,1167.12109375,34.163154036915266,181,244,277,6.2608500000000005,5.2608500000000005,200347.8075,168347.71,168194.2275,35554.1875,203748.415,372096.125,79560.225,246096.725,326473.475,3.063035978650333
32000,0,lt_c320_d3_003,79,ks_random,400,32000.0975,32000.0975,185.4375,1167.12109375,34.163154036915266,181,244,277,185.4375,1167.12109375,34.163154036915266,181,244,277,6.2608500000000005,5.2608500000000005,200347.8075,168347.71,167882.275,35554.1875,203436.4625,371784.1725,83399.0,260471.1,345346.35,2.895643750107682
32000,0,lt_c320_d3_003,94,hyb_lowref10,400,32000.0975,32000.0975,197.3725,1215.97874375,34.870886764606375,193,255,304,197.3725,1215.97874375,34.870886764606375,193,255,304,6.2608500000000005,5.2608500000000005,200347.8075,168347.71,167679.87,40171.8825,207851.7525,376199.4625,82279.55,30691.275,114927.3,8.701152815736556
32000,0,lt_c320_d3_003,99,hyb_rqbeam,400,32000.0975,32000.0975,186.285,1157.783775,34.02622187372557,182,245,278,186.285,1157.783775,34.02622187372557,182,245,278,6.2608500000000005,5.2608500000000005,200347.8075,168347.71,167981.325,35859.885,203841.21,372188.92,88010.375,1982077.4,2074257.525,0.48210021559401117
32000,0,lt_m2_c512,0,default,400,32000.0975,32000.0975,139.565,423.910775,20.589093593453793,136,178,199,139.565,423.910775,20.589093593453793,136,178,199,6.829625000000001,5.829625000000001,218549.1375,186549.04,185651.745,19902.3,205554.045,392103.085,100625.25,18215.475,120861.675,8.273921406434257
32000,0,lt_m2_c512,7,random_tie,400,32000.0975,32000.0975,139.5025,422.60999375,20.557480238346333,136,178,199,139.5025,422.60999375,20.557480238346333,136,178,199,6.829625000000001,5.829625000000001,218549.1375,186549.04,185652.1575,19883.5575,205535.715,392084.755,93337.0,18425.675,113195.625,8.834263691728369
32000,0,lt_m2_c512,10,raptorq_d2cc,400,32000.0975,32000.0975,124.515,443.619775,21.062283233305926,120,164,186,124.515,443.619775,21.062283233305926,120,164,186,6.829625000000001,5.829625000000001,218549.1375,186549.04,186426.595,15947.605,202374.2,388923.24,94320.1,48336.85,143705.125,6.958694061885406
32000,0,lt_m2_c512,18,rqd2_default,400,32000.0975,32000.0975,124.515,443.619775,21.062283233305926,120,164,186,124.515,443.619775,21.062283233305926,120,164,186,6.829625000000001,5.829625000000001,218549.1375,186549.04,185836.645,15947.605,201784.25,388333.29000000004,86957.125,44246.9,131668.2,7.594848262526562
