# dispatch_profile: name=v1 bands=1 band0=k[2,64000]:mixed-p244-frozen-10x2-d4
# precodefail: trials=1 threads=1 loss=0 seed=0x1 completion=mixed mixed_period=244 mixed_gf256_rows=10 mixed_gf16_rows=2 mixed_geometry=frozen mixed_residue_skew=0 mixed_residue_schedule=constant mixed_residue_hash_seed=0x0 mixed_residue_hash_keyed=0 mixed_independent_extension_residues=0 mixed_grouped_gf256_rows=0 mixed_grouped_gf256_row_mask=0x0 mixed_grouped_gf256_hash_seed=0x0 mixed_grouped_final_h_a_columns=0 mixed_residue_buckets_requested=auto mixed_extension_residue_seed_xor=0x4e source_hits_override=0 packet_peel_seed_xor=0x0 packet_peel_seed_table=none binary_dense_rows_override=4 binary_dense_two_anchor=0 binary_dense_two_anchor_phase=0 binary_dense_segmented_anchors=none gf256_heavy_rows_override=0 odd_packet_peel_seed_xor=0x0 packet_row_seed_multiplier=0x1 packet_row_seed_avalanche=0 seed_block_bytes_override=0 overhead_stream=salted full_payload_solve=0 schedule=iid
# untuned: construction_seed_explicit=0 construction_seed=0x0 construction_attempts=0 overhead_early_stop=0 encode_timing_reps=9 overhead_ladder_pct=0 overhead_ladder_min=0
N,bb,heavy_family,mix_count,overhead,trials,success,rank_fail,error,fail_rate,inact_mu,inact_max,binary_def_mu,binary_def_max,heavy_gain_mu,heavy_gain_min,heavy_shortfall,solve_ms_mu,build_ms_mu,peel_ms_mu,project_ms_mu,residual_ms_mu,backsub_ms_mu,seed_attempt,block_xors_mu,block_muladds_mu,first_rank_fail,binary_def_hist,heavy_gain_hist,failure_trials,active_packet_peel_seed_xor,mixed_joint_source_xors_mu,mixed_joint_marginal_xors_mu,mixed_joint_marginal_copies_mu,mixed_joint_active_deltas_mu,mixed_joint_scratch_bytes_mu,mixed_dual_source_columns_mu
# encode_timing_phases,N=541,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10506,median_runtime_ns=30,median_solve_build_ns=11207,median_solve_peel_ns=33771,median_solve_project_ns=17426,median_solve_residual_ns=54812,median_solve_backsub_ns=8803
541,2,periodic,3,0,1,1,0,0,0.00000000,60.000,60,12.000,12,12.000,12,0,0.370,0.031,0.124,0.048,0.146,0.021,0,10388.000,3644.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=542,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=138959,seconds_per_k_symbols=0.000138959,symbols_per_sec=3900431.06,median_init_ns=138939,median_symbols_ns=20,sink=0
# encode_timing_phases,N=542,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10676,median_runtime_ns=30,median_solve_build_ns=11307,median_solve_peel_ns=34783,median_solve_project_ns=17296,median_solve_residual_ns=55793,median_solve_backsub_ns=8563
542,2,periodic,3,0,1,1,0,0,0.00000000,62.000,62,12.000,12,12.000,12,0,0.370,0.031,0.118,0.048,0.153,0.020,0,10381.000,3670.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=543,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=135173,seconds_per_k_symbols=0.000135173,symbols_per_sec=4017074.42,median_init_ns=135153,median_symbols_ns=20,sink=0
# encode_timing_phases,N=543,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10777,median_runtime_ns=20,median_solve_build_ns=11046,median_solve_peel_ns=31467,median_solve_project_ns=16946,median_solve_residual_ns=52709,median_solve_backsub_ns=8703
543,2,periodic,3,0,1,1,0,0,0.00000000,59.000,59,12.000,12,12.000,12,0,0.353,0.030,0.116,0.046,0.140,0.020,0,10062.000,3629.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=544,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=136535,seconds_per_k_symbols=0.000136535,symbols_per_sec=3984326.36,median_init_ns=136525,median_symbols_ns=20,sink=0
# encode_timing_phases,N=544,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10436,median_runtime_ns=30,median_solve_build_ns=11398,median_solve_peel_ns=33820,median_solve_project_ns=18758,median_solve_residual_ns=53861,median_solve_backsub_ns=8683
544,2,periodic,3,0,1,1,0,0,0.00000000,59.000,59,12.000,12,12.000,12,0,0.359,0.030,0.117,0.049,0.141,0.021,0,10481.000,3634.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=545,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=134222,seconds_per_k_symbols=0.000134222,symbols_per_sec=4060437.19,median_init_ns=134202,median_symbols_ns=20,sink=0
# encode_timing_phases,N=545,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10456,median_runtime_ns=30,median_solve_build_ns=11106,median_solve_peel_ns=33531,median_solve_project_ns=17376,median_solve_residual_ns=52789,median_solve_backsub_ns=8542
545,2,periodic,3,0,1,1,0,0,0.00000000,58.000,58,12.000,12,12.000,12,0,0.378,0.030,0.141,0.050,0.137,0.021,0,10140.000,3618.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=546,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=149806,seconds_per_k_symbols=0.000149806,symbols_per_sec=3644713.83,median_init_ns=149775,median_symbols_ns=20,sink=0
# encode_timing_phases,N=546,heavy_family=periodic,mix_count=3,median_sysbuild_ns=11047,median_runtime_ns=30,median_solve_build_ns=11878,median_solve_peel_ns=37206,median_solve_project_ns=18668,median_solve_residual_ns=62023,median_solve_backsub_ns=8833
546,2,periodic,3,0,1,1,0,0,0.00000000,65.000,65,12.000,12,12.000,12,0,0.416,0.031,0.148,0.052,0.164,0.021,0,10704.000,3703.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=547,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=147532,seconds_per_k_symbols=0.000147532,symbols_per_sec=3707670.2,median_init_ns=147512,median_symbols_ns=20,sink=0
# encode_timing_phases,N=547,heavy_family=periodic,mix_count=3,median_sysbuild_ns=11257,median_runtime_ns=30,median_solve_build_ns=11728,median_solve_peel_ns=37587,median_solve_project_ns=19769,median_solve_residual_ns=58478,median_solve_backsub_ns=8713
547,2,periodic,3,0,1,1,0,0,0.00000000,62.000,62,12.000,12,12.000,12,0,0.379,0.031,0.126,0.052,0.149,0.021,0,10860.000,3665.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=548,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=152930,seconds_per_k_symbols=0.00015293,symbols_per_sec=3583338.78,median_init_ns=152900,median_symbols_ns=20,sink=0
# encode_timing_phases,N=548,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10906,median_runtime_ns=30,median_solve_build_ns=11948,median_solve_peel_ns=37516,median_solve_project_ns=19139,median_solve_residual_ns=63665,median_solve_backsub_ns=9214
548,2,periodic,3,0,1,1,0,0,0.00000000,66.000,66,12.000,12,12.000,12,0,0.315,0.035,0.136,0.043,0.089,0.011,0,11288.000,3716.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=549,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=152720,seconds_per_k_symbols=0.00015272,symbols_per_sec=3594814.04,median_init_ns=152700,median_symbols_ns=20,sink=0
# encode_timing_phases,N=549,heavy_family=periodic,mix_count=3,median_sysbuild_ns=11147,median_runtime_ns=30,median_solve_build_ns=12078,median_solve_peel_ns=38357,median_solve_project_ns=18829,median_solve_residual_ns=62494,median_solve_backsub_ns=9415
549,2,periodic,3,0,1,1,0,0,0.00000000,66.000,66,12.000,12,12.000,12,0,0.393,0.032,0.124,0.052,0.164,0.022,0,11252.000,3716.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=550,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=135123,seconds_per_k_symbols=0.000135123,symbols_per_sec=4070365.52,median_init_ns=135093,median_symbols_ns=20,sink=0
# encode_timing_phases,N=550,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10876,median_runtime_ns=30,median_solve_build_ns=11988,median_solve_peel_ns=33831,median_solve_project_ns=18798,median_solve_residual_ns=50386,median_solve_backsub_ns=9074
550,2,periodic,3,0,1,1,0,0,0.00000000,55.000,55,12.000,12,12.000,12,0,0.233,0.017,0.062,0.025,0.108,0.021,0,10912.000,3581.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=551,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=132209,seconds_per_k_symbols=0.000132209,symbols_per_sec=4167643.66,median_init_ns=132179,median_symbols_ns=20,sink=0
# encode_timing_phases,N=551,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10816,median_runtime_ns=30,median_solve_build_ns=10806,median_solve_peel_ns=32078,median_solve_project_ns=17026,median_solve_residual_ns=52028,median_solve_backsub_ns=8893
551,2,periodic,3,0,1,1,0,0,0.00000000,59.000,59,12.000,12,12.000,12,0,0.376,0.030,0.121,0.050,0.153,0.022,0,10026.000,3633.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=552,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=142615,seconds_per_k_symbols=0.000142615,symbols_per_sec=3870560.6,median_init_ns=142594,median_symbols_ns=20,sink=0
# encode_timing_phases,N=552,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10396,median_runtime_ns=30,median_solve_build_ns=11598,median_solve_peel_ns=36054,median_solve_project_ns=18398,median_solve_residual_ns=56595,median_solve_backsub_ns=9053
552,2,periodic,3,0,1,1,0,0,0.00000000,63.000,63,12.000,12,12.000,12,0,0.441,0.035,0.132,0.059,0.191,0.024,0,10658.000,3681.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=553,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=134151,seconds_per_k_symbols=0.000134151,symbols_per_sec=4122220.48,median_init_ns=134131,median_symbols_ns=20,sink=0
# encode_timing_phases,N=553,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10385,median_runtime_ns=30,median_solve_build_ns=11227,median_solve_peel_ns=33600,median_solve_project_ns=17897,median_solve_residual_ns=51517,median_solve_backsub_ns=8883
553,2,periodic,3,0,1,1,0,0,0.00000000,56.000,56,12.000,12,12.000,12,0,0.363,0.030,0.121,0.049,0.138,0.024,0,10392.000,3596.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=554,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=160551,seconds_per_k_symbols=0.000160551,symbols_per_sec=3450616.94,median_init_ns=160531,median_symbols_ns=20,sink=0
# encode_timing_phases,N=554,heavy_family=periodic,mix_count=3,median_sysbuild_ns=11146,median_runtime_ns=30,median_solve_build_ns=11698,median_solve_peel_ns=43185,median_solve_project_ns=19138,median_solve_residual_ns=65349,median_solve_backsub_ns=8833
554,2,periodic,3,0,1,1,0,0,0.00000000,67.000,67,12.000,12,12.000,12,0,0.202,0.018,0.065,0.025,0.084,0.010,0,10979.000,3729.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=555,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=157036,seconds_per_k_symbols=0.000157036,symbols_per_sec=3534221.45,median_init_ns=157016,median_symbols_ns=20,sink=0
# encode_timing_phases,N=555,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10827,median_runtime_ns=30,median_solve_build_ns=12079,median_solve_peel_ns=38638,median_solve_project_ns=18187,median_solve_residual_ns=67852,median_solve_backsub_ns=9043
555,2,periodic,3,0,1,1,0,0,0.00000000,71.000,71,12.000,12,12.000,12,0,0.203,0.016,0.063,0.025,0.088,0.010,0,11154.000,3776.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=556,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=145148,seconds_per_k_symbols=0.000145148,symbols_per_sec=3830572.93,median_init_ns=145128,median_symbols_ns=20,sink=0
# encode_timing_phases,N=556,heavy_family=periodic,mix_count=3,median_sysbuild_ns=11157,median_runtime_ns=30,median_solve_build_ns=11557,median_solve_peel_ns=35964,median_solve_project_ns=19990,median_solve_residual_ns=57396,median_solve_backsub_ns=9264
556,2,periodic,3,0,1,1,0,0,0.00000000,63.000,63,12.000,12,12.000,12,0,0.376,0.031,0.122,0.051,0.152,0.021,0,11004.000,3681.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=557,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=149805,seconds_per_k_symbols=0.000149805,symbols_per_sec=3718166.95,median_init_ns=149785,median_symbols_ns=20,sink=0
# encode_timing_phases,N=557,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10916,median_runtime_ns=20,median_solve_build_ns=11647,median_solve_peel_ns=36024,median_solve_project_ns=17837,median_solve_residual_ns=63576,median_solve_backsub_ns=9243
557,2,periodic,3,0,1,1,0,0,0.00000000,67.000,67,12.000,12,12.000,12,0,0.291,0.030,0.122,0.046,0.082,0.010,0,10760.000,3727.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=558,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=149965,seconds_per_k_symbols=0.000149965,symbols_per_sec=3720868.2,median_init_ns=149945,median_symbols_ns=20,sink=0
# encode_timing_phases,N=558,heavy_family=periodic,mix_count=3,median_sysbuild_ns=11066,median_runtime_ns=30,median_solve_build_ns=12058,median_solve_peel_ns=39059,median_solve_project_ns=20020,median_solve_residual_ns=57787,median_solve_backsub_ns=9414
558,2,periodic,3,0,1,1,0,0,0.00000000,61.000,61,12.000,12,12.000,12,0,0.387,0.038,0.127,0.052,0.148,0.022,0,11641.000,3654.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=559,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=138187,seconds_per_k_symbols=0.000138187,symbols_per_sec=4045243.04,median_init_ns=138167,median_symbols_ns=20,sink=0
# encode_timing_phases,N=559,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10946,median_runtime_ns=30,median_solve_build_ns=11888,median_solve_peel_ns=33700,median_solve_project_ns=19109,median_solve_residual_ns=53280,median_solve_backsub_ns=9104
559,2,periodic,3,0,1,1,0,0,0.00000000,57.000,57,12.000,12,12.000,12,0,0.364,0.030,0.120,0.053,0.139,0.022,0,10624.000,3604.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=560,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=154332,seconds_per_k_symbols=0.000154332,symbols_per_sec=3628541.07,median_init_ns=154312,median_symbols_ns=20,sink=0
# encode_timing_phases,N=560,heavy_family=periodic,mix_count=3,median_sysbuild_ns=11187,median_runtime_ns=30,median_solve_build_ns=11838,median_solve_peel_ns=38728,median_solve_project_ns=18558,median_solve_residual_ns=64296,median_solve_backsub_ns=9133
560,2,periodic,3,0,1,1,0,0,0.00000000,68.000,68,12.000,12,12.000,12,0,0.389,0.031,0.121,0.048,0.169,0.021,0,10737.000,3738.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=561,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=151027,seconds_per_k_symbols=0.000151027,symbols_per_sec=3714567.59,median_init_ns=150997,median_symbols_ns=20,sink=0
# encode_timing_phases,N=561,heavy_family=periodic,mix_count=3,median_sysbuild_ns=11086,median_runtime_ns=30,median_solve_build_ns=12058,median_solve_peel_ns=39610,median_solve_project_ns=19870,median_solve_residual_ns=59620,median_solve_backsub_ns=9013
561,2,periodic,3,0,1,1,0,0,0.00000000,63.000,63,12.000,12,12.000,12,0,0.345,0.033,0.129,0.051,0.121,0.010,0,11180.000,3680.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=562,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=142735,seconds_per_k_symbols=0.000142735,symbols_per_sec=3937366.45,median_init_ns=142715,median_symbols_ns=20,sink=0
# encode_timing_phases,N=562,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10806,median_runtime_ns=30,median_solve_build_ns=12178,median_solve_peel_ns=36265,median_solve_project_ns=19179,median_solve_residual_ns=54522,median_solve_backsub_ns=9344
562,2,periodic,3,0,1,1,0,0,0.00000000,58.000,58,12.000,12,12.000,12,0,0.372,0.032,0.125,0.052,0.143,0.021,0,11098.000,3622.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=563,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=140461,seconds_per_k_symbols=0.000140461,symbols_per_sec=4008230.04,median_init_ns=140441,median_symbols_ns=20,sink=0
# encode_timing_phases,N=563,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10957,median_runtime_ns=30,median_solve_build_ns=11297,median_solve_peel_ns=37486,median_solve_project_ns=19269,median_solve_residual_ns=51788,median_solve_backsub_ns=9084
563,2,periodic,3,0,1,1,0,0,0.00000000,55.000,55,12.000,12,12.000,12,0,0.381,0.031,0.132,0.055,0.140,0.022,0,10551.000,3584.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=564,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=156345,seconds_per_k_symbols=0.000156345,symbols_per_sec=3607406.7,median_init_ns=156325,median_symbols_ns=20,sink=0
# encode_timing_phases,N=564,heavy_family=periodic,mix_count=3,median_sysbuild_ns=11037,median_runtime_ns=30,median_solve_build_ns=12259,median_solve_peel_ns=39088,median_solve_project_ns=18658,median_solve_residual_ns=65449,median_solve_backsub_ns=9284
564,2,periodic,3,0,1,1,0,0,0.00000000,68.000,68,12.000,12,12.000,12,0,0.395,0.032,0.125,0.049,0.167,0.022,0,11193.000,3741.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=565,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=153481,seconds_per_k_symbols=0.000153481,symbols_per_sec=3681237.42,median_init_ns=153451,median_symbols_ns=20,sink=0
# encode_timing_phases,N=565,heavy_family=periodic,mix_count=3,median_sysbuild_ns=11077,median_runtime_ns=20,median_solve_build_ns=12188,median_solve_peel_ns=38188,median_solve_project_ns=18818,median_solve_residual_ns=63335,median_solve_backsub_ns=9224
565,2,periodic,3,0,1,1,0,0,0.00000000,66.000,66,12.000,12,12.000,12,0,0.395,0.033,0.125,0.050,0.165,0.021,0,11385.000,3716.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=566,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=150386,seconds_per_k_symbols=0.000150386,symbols_per_sec=3763648.21,median_init_ns=150356,median_symbols_ns=20,sink=0
# encode_timing_phases,N=566,heavy_family=periodic,mix_count=3,median_sysbuild_ns=11047,median_runtime_ns=30,median_solve_build_ns=12459,median_solve_peel_ns=39109,median_solve_project_ns=18828,median_solve_residual_ns=59129,median_solve_backsub_ns=9525
566,2,periodic,3,0,1,1,0,0,0.00000000,63.000,63,12.000,12,12.000,12,0,0.437,0.034,0.141,0.060,0.178,0.024,0,11007.000,3679.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=567,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=140100,seconds_per_k_symbols=0.0001401,symbols_per_sec=4047109.21,median_init_ns=140080,median_symbols_ns=20,sink=0
# encode_timing_phases,N=567,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10976,median_runtime_ns=20,median_solve_build_ns=11437,median_solve_peel_ns=35393,median_solve_project_ns=18708,median_solve_residual_ns=53811,median_solve_backsub_ns=9194
567,2,periodic,3,0,1,1,0,0,0.00000000,58.000,58,12.000,12,12.000,12,0,0.367,0.031,0.121,0.050,0.143,0.022,0,10570.000,3617.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=568,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=141863,seconds_per_k_symbols=0.000141863,symbols_per_sec=4003862.88,median_init_ns=141843,median_symbols_ns=20,sink=0
# encode_timing_phases,N=568,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10936,median_runtime_ns=30,median_solve_build_ns=11657,median_solve_peel_ns=34102,median_solve_project_ns=18498,median_solve_residual_ns=56685,median_solve_backsub_ns=9405
568,2,periodic,3,0,1,1,0,0,0.00000000,63.000,63,12.000,12,12.000,12,0,0.370,0.031,0.119,0.050,0.150,0.021,0,10894.000,3681.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=569,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=136114,seconds_per_k_symbols=0.000136114,symbols_per_sec=4180319.44,median_init_ns=136094,median_symbols_ns=20,sink=0
# encode_timing_phases,N=569,heavy_family=periodic,mix_count=3,median_sysbuild_ns=11247,median_runtime_ns=30,median_solve_build_ns=11367,median_solve_peel_ns=34342,median_solve_project_ns=18137,median_solve_residual_ns=51247,median_solve_backsub_ns=9234
569,2,periodic,3,0,1,1,0,0,0.00000000,55.000,55,12.000,12,12.000,12,0,0.393,0.032,0.135,0.057,0.146,0.023,0,10428.000,3585.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=570,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=141903,seconds_per_k_symbols=0.000141903,symbols_per_sec=4016828.4,median_init_ns=141883,median_symbols_ns=30,sink=0
# encode_timing_phases,N=570,heavy_family=periodic,mix_count=3,median_sysbuild_ns=11387,median_runtime_ns=30,median_solve_build_ns=11718,median_solve_peel_ns=36364,median_solve_project_ns=19700,median_solve_residual_ns=52930,median_solve_backsub_ns=9213
570,2,periodic,3,0,1,1,0,0,0.00000000,57.000,57,12.000,12,12.000,12,0,0.193,0.018,0.065,0.028,0.071,0.011,0,10785.000,3609.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=571,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=140452,seconds_per_k_symbols=0.000140452,symbols_per_sec=4065445.85,median_init_ns=140432,median_symbols_ns=20,sink=0
# encode_timing_phases,N=571,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10907,median_runtime_ns=30,median_solve_build_ns=11568,median_solve_peel_ns=34371,median_solve_project_ns=18068,median_solve_residual_ns=55783,median_solve_backsub_ns=9204
571,2,periodic,3,0,1,1,0,0,0.00000000,60.000,60,12.000,12,12.000,12,0,0.365,0.030,0.120,0.049,0.144,0.021,0,10609.000,3646.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=572,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=153181,seconds_per_k_symbols=0.000153181,symbols_per_sec=3734144.57,median_init_ns=153161,median_symbols_ns=20,sink=0
# encode_timing_phases,N=572,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10927,median_runtime_ns=30,median_solve_build_ns=12069,median_solve_peel_ns=37656,median_solve_project_ns=19540,median_solve_residual_ns=63836,median_solve_backsub_ns=9364
572,2,periodic,3,0,1,1,0,0,0.00000000,66.000,66,12.000,12,12.000,12,0,0.391,0.033,0.123,0.049,0.165,0.021,0,11094.000,3716.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=573,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=149254,seconds_per_k_symbols=0.000149254,symbols_per_sec=3839093.09,median_init_ns=149234,median_symbols_ns=20,sink=0
# encode_timing_phases,N=573,heavy_family=periodic,mix_count=3,median_sysbuild_ns=11116,median_runtime_ns=30,median_solve_build_ns=12228,median_solve_peel_ns=38909,median_solve_project_ns=20180,median_solve_residual_ns=57296,median_solve_backsub_ns=9575
573,2,periodic,3,0,1,1,0,0,0.00000000,61.000,61,12.000,12,12.000,12,0,0.384,0.034,0.129,0.051,0.148,0.022,0,11595.000,3654.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=574,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=155674,seconds_per_k_symbols=0.000155674,symbols_per_sec=3687192.47,median_init_ns=155654,median_symbols_ns=20,sink=0
# encode_timing_phases,N=574,heavy_family=periodic,mix_count=3,median_sysbuild_ns=11487,median_runtime_ns=30,median_solve_build_ns=11948,median_solve_peel_ns=38748,median_solve_project_ns=18848,median_solve_residual_ns=64978,median_solve_backsub_ns=9034
574,2,periodic,3,0,1,1,0,0,0.00000000,68.000,68,12.000,12,12.000,12,0,0.412,0.033,0.130,0.053,0.174,0.022,0,11135.000,3741.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=575,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=145769,seconds_per_k_symbols=0.000145769,symbols_per_sec=3944597.27,median_init_ns=145749,median_symbols_ns=20,sink=0
# encode_timing_phases,N=575,heavy_family=periodic,mix_count=3,median_sysbuild_ns=11457,median_runtime_ns=30,median_solve_build_ns=11938,median_solve_peel_ns=36375,median_solve_project_ns=19269,median_solve_residual_ns=57236,median_solve_backsub_ns=9173
575,2,periodic,3,0,1,1,0,0,0.00000000,61.000,61,12.000,12,12.000,12,0,0.373,0.031,0.121,0.051,0.147,0.022,0,11013.000,3655.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=576,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=139480,seconds_per_k_symbols=0.00013948,symbols_per_sec=4129624.32,median_init_ns=139460,median_symbols_ns=20,sink=0
