K,scheme,D,H,oh,trials,fail_rate,fail_rate_noheavy,def_mu,def_max,def_pdf,inact_mu,inact_sd,inact_max,rank_mu,peeled_mu,residual_rows_mu,recv_xors_per_packet,precode_gen_xors_mu,sparse_solve_xors_mu,backsub_xors_mu,ge_block_xors_mu,ge_bitops_mu,heavy_muladds_mu,heavy_divs_mu,runaway_rate
20000,ldpcdense_s134_d40,134,6,0,8000,0.013625,1.000000,6.0136,7,6:0.986375|7:0.013625,288.33,19.89,396,282.32,19891.67,282.33,7.7269,110568.0,203326.2,2191029.9,41765.7,372137.1,1766.0,6.0,0.000000
20000,ldpcdense_s134_d40,134,6,1,8000,0.000125,1.000000,5.0324,7,5:0.967750|6:0.032125|7:0.000125,288.43,19.87,384,283.40,19891.57,283.43,7.7291,110568.0,203266.8,2192309.1,41792.9,373799.9,1766.6,6.0,0.000000
20000,ldpcdense_s134_d40,134,6,2,8000,0.000000,1.000000,4.0682,6,4:0.932250|5:0.067250|6:0.000500,287.73,19.62,390,283.66,19892.27,283.73,7.7278,110568.0,203201.8,2190939.8,41585.2,372240.3,1762.4,6.0,0.000000
20000,ldpcdense_s134_d40,134,6,5,8000,0.000000,1.000000,1.4695,4,1:0.569500|2:0.392125|3:0.037750|4:0.000625,287.03,19.93,388,285.56,19892.97,286.03,7.7285,110568.0,203387.9,2188433.2,41390.8,373610.0,1758.2,6.0,0.000000
20000,ldpcdense_s107_d27_h12,107,12,0,8000,0.001375,1.000000,12.0107,43,12:0.998625|13:0.000500|17:0.000250|21:0.000250|23:0.000125|24:0.000125|43:0.000125,251.81,18.99,342,239.80,19894.19,239.81,7.7269,110441.0,211698.8,1852063.7,31883.4,241845.2,3165.7,12.0,0.000000
20000,ldpcdense_s107_d27_h12,107,12,1,8000,0.000500,1.000000,11.0051,26,11:0.999000|12:0.000500|13:0.000125|19:0.000125|23:0.000125|26:0.000125,252.07,18.80,347,241.07,19893.93,241.07,7.7291,110441.0,211738.7,1854404.1,31947.2,243529.5,3168.9,12.0,0.000000
20000,ldpcdense_s107_d27_h12,107,12,2,8000,0.000250,1.000000,10.0025,16,10:0.998375|11:0.001375|13:0.000125|16:0.000125,251.25,18.86,364,241.24,19894.75,241.25,7.7278,110441.0,211651.0,1852931.9,31739.7,242143.9,3158.9,12.0,0.000000
20000,ldpcdense_s107_d27_h12,107,12,5,8000,0.000125,1.000000,7.0096,29,7:0.993375|8:0.006375|11:0.000125|29:0.000125,250.49,18.83,346,243.48,19895.51,243.49,7.7285,110441.0,211785.0,1850087.5,31550.0,242915.6,3149.9,12.0,0.000000
20000,ldpcdense_s134_d12_h12,134,12,0,8000,0.000500,1.000000,12.0028,31,12:0.999500|13:0.000375|31:0.000125,261.91,20.01,359,249.91,19896.09,249.91,7.7269,110498.0,199135.0,1971694.6,34498.3,272779.5,3286.9,12.0,0.000000
20000,ldpcdense_s134_d12_h12,134,12,1,8000,0.000125,1.000000,11.0015,14,11:0.998750|12:0.001125|14:0.000125,262.10,19.87,352,251.10,19895.90,251.10,7.7291,110498.0,199034.8,1973408.7,34545.5,274385.3,3289.2,12.0,0.000000
20000,ldpcdense_s134_d12_h12,134,12,2,8000,0.000000,1.000000,10.0008,11,10:0.999250|11:0.000750,261.48,19.90,370,251.48,19896.52,251.48,7.7278,110498.0,199034.7,1971722.4,34383.6,273526.3,3281.8,12.0,0.000000
20000,ldpcdense_s134_d12_h12,134,12,5,8000,0.000125,1.000000,7.0091,17,7:0.992000|8:0.007875|17:0.000125,260.41,19.92,365,253.40,19897.59,253.41,7.7285,110498.0,199105.2,1967727.2,34103.7,273376.7,3268.9,12.0,0.000000
